periode_data,tanggal,stasiun,pm10,pm2.5,so2,co,o3,no2,max,kritis,kategori
201401,2014-01-01,DKI1,77.0,,3.0,39.0,54.0,13.0,77,PM10,SEDANG
201401,2014-01-02,DKI1,55.0,,4.0,29.0,58.0,12.0,58,O3,SEDANG
201401,2014-01-03,DKI1,60.0,,5.0,40.0,68.0,13.0,68,O3,SEDANG
201401,2014-01-04,DKI1,55.0,,7.0,30.0,56.0,14.0,56,O3,SEDANG
201401,2014-01-05,DKI1,39.0,,4.0,18.0,48.0,10.0,48,O3,BAIK
201401,2014-01-06,DKI1,27.0,,2.0,18.0,45.0,6.0,45,O3,BAIK
201401,2014-01-07,DKI1,40.0,,5.0,27.0,52.0,13.0,52,O3,SEDANG
201401,2014-01-08,DKI1,51.0,,3.0,31.0,57.0,12.0,57,O3,SEDANG
201401,2014-01-09,DKI1,50.0,,5.0,39.0,41.0,10.0,50,PM10,BAIK
201401,2014-01-10,DKI1,39.0,,3.0,24.0,56.0,10.0,56,O3,SEDANG
201401,2014-01-11,DKI1,51.0,,4.0,28.0,75.0,21.0,75,O3,SEDANG
201401,2014-01-12,DKI1,44.0,,1.0,25.0,71.0,13.0,71,O3,SEDANG
201401,2014-01-13,DKI1,40.0,,6.0,39.0,54.0,15.0,54,O3,SEDANG
201401,2014-01-14,DKI1,54.0,,9.0,36.0,53.0,16.0,54,PM10,SEDANG
201401,2014-01-15,DKI1,46.0,,3.0,29.0,54.0,10.0,54,O3,SEDANG
201401,2014-01-16,DKI1,50.0,,4.0,39.0,46.0,14.0,50,PM10,BAIK
201401,2014-01-17,DKI1,51.0,,2.0,33.0,56.0,18.0,56,O3,SEDANG
201401,2014-01-18,DKI1,39.0,,1.0,25.0,55.0,15.0,55,O3,SEDANG
201401,2014-01-19,DKI1,38.0,,1.0,26.0,57.0,15.0,57,O3,SEDANG
201401,2014-01-20,DKI1,54.0,,2.0,23.0,53.0,13.0,54,PM10,SEDANG
201401,2014-01-21,DKI1,44.0,,2.0,28.0,52.0,15.0,52,O3,SEDANG
201401,2014-01-22,DKI1,59.0,,7.0,29.0,51.0,15.0,59,PM10,SEDANG
201401,2014-01-23,DKI1,48.0,,2.0,26.0,53.0,15.0,53,O3,SEDANG
201401,2014-01-24,DKI1,59.0,,4.0,41.0,50.0,17.0,59,PM10,SEDANG
201401,2014-01-25,DKI1,53.0,,2.0,23.0,53.0,15.0,53,PM10,SEDANG
201401,2014-01-26,DKI1,60.0,,3.0,32.0,56.0,12.0,60,PM10,SEDANG
201401,2014-01-27,DKI1,65.0,,2.0,29.0,51.0,13.0,65,PM10,SEDANG
201401,2014-01-28,DKI1,,,1.0,26.0,52.0,11.0,52,O3,SEDANG
201401,2014-01-29,DKI1,,,1.0,25.0,49.0,12.0,49,O3,BAIK
201401,2014-01-30,DKI1,,,2.0,24.0,42.0,10.0,42,O3,BAIK
201401,2014-01-31,DKI1,,,1.0,23.0,46.0,10.0,46,O3,BAIK
201401,2014-01-01,DKI2,56.0,,2.0,33.0,50.0,13.0,56,PM10,SEDANG
201401,2014-01-02,DKI2,41.0,,2.0,21.0,47.0,13.0,47,O3,BAIK
201401,2014-01-03,DKI2,55.0,,9.0,49.0,49.0,16.0,55,PM10,SEDANG
201401,2014-01-04,DKI2,42.0,,5.0,17.0,55.0,10.0,55,O3,SEDANG
201401,2014-01-05,DKI2,29.0,,1.0,13.0,37.0,7.0,37,O3,BAIK
201401,2014-01-06,DKI2,18.0,,1.0,12.0,39.0,9.0,39,O3,BAIK
201401,2014-01-07,DKI2,27.0,,2.0,15.0,45.0,8.0,45,O3,BAIK
201401,2014-01-08,DKI2,37.0,,2.0,19.0,48.0,14.0,48,O3,BAIK
201401,2014-01-09,DKI2,42.0,,2.0,52.0,34.0,15.0,52,CO,SEDANG
201401,2014-01-10,DKI2,29.0,,1.0,15.0,95.0,15.0,95,O3,SEDANG
201401,2014-01-11,DKI2,56.0,,7.0,29.0,80.0,16.0,80,O3,SEDANG
201401,2014-01-12,DKI2,39.0,,3.0,26.0,70.0,15.0,70,O3,SEDANG
201401,2014-01-13,DKI2,28.0,,4.0,24.0,58.0,20.0,58,O3,SEDANG
201401,2014-01-14,DKI2,37.0,,5.0,22.0,40.0,11.0,40,O3,BAIK
201401,2014-01-15,DKI2,28.0,,2.0,16.0,48.0,12.0,48,O3,BAIK
201401,2014-01-16,DKI2,31.0,,1.0,41.0,42.0,19.0,42,O3,BAIK
201401,2014-01-17,DKI2,36.0,,,18.0,49.0,18.0,49,O3,BAIK
201401,2014-01-18,DKI2,31.0,,,10.0,47.0,13.0,47,O3,BAIK
201401,2014-01-19,DKI2,25.0,,,12.0,47.0,16.0,47,O3,BAIK
201402,2014-02-13,DKI3,38.0,,8.0,40.0,79.0,12.0,79,O3,SEDANG
201402,2014-02-14,DKI3,43.0,,8.0,46.0,52.0,,52,O3,SEDANG
201402,2014-02-15,DKI3,60.0,,9.0,48.0,39.0,,60,PM10,SEDANG
201402,2014-02-16,DKI3,63.0,,12.0,34.0,40.0,8.0,63,PM10,SEDANG
201402,2014-02-17,DKI3,59.0,,8.0,42.0,99.0,9.0,99,O3,SEDANG
201402,2014-02-18,DKI3,51.0,,7.0,34.0,42.0,9.0,51,PM10,SEDANG
201402,2014-02-19,DKI3,67.0,,8.0,38.0,41.0,,67,PM10,SEDANG
201402,2014-02-20,DKI3,54.0,,7.0,38.0,49.0,,54,PM10,SEDANG
201402,2014-02-21,DKI3,30.0,,9.0,19.0,44.0,,44,O3,BAIK
201402,2014-02-22,DKI3,28.0,,8.0,28.0,29.0,,29,O3,BAIK
201402,2014-02-23,DKI3,18.0,,8.0,31.0,47.0,,47,O3,BAIK
201402,2014-02-24,DKI3,25.0,,8.0,25.0,44.0,,44,O3,BAIK
201402,2014-02-25,DKI3,29.0,,8.0,30.0,47.0,7.0,47,O3,BAIK
201402,2014-02-26,DKI3,25.0,,8.0,20.0,45.0,8.0,45,O3,BAIK
201402,2014-02-27,DKI3,33.0,,9.0,37.0,48.0,10.0,48,O3,BAIK
201402,2014-02-28,DKI3,61.0,,11.0,69.0,97.0,11.0,97,O3,SEDANG
201402,2014-02-01,DKI4,33.0,,6.0,30.0,43.0,5.0,43,O3,BAIK
201402,2014-02-02,DKI4,,,6.0,21.0,34.0,6.0,34,O3,BAIK
201402,2014-02-03,DKI4,,,6.0,26.0,31.0,8.0,31,O3,BAIK
201402,2014-02-04,DKI4,,,5.0,26.0,83.0,11.0,83,O3,SEDANG
201402,2014-02-05,DKI4,53.0,,6.0,44.0,85.0,11.0,85,O3,SEDANG
201402,2014-02-06,DKI4,51.0,,5.0,40.0,83.0,9.0,83,O3,SEDANG
201402,2014-02-07,DKI4,46.0,,6.0,37.0,66.0,8.0,66,O3,SEDANG
201402,2014-02-08,DKI4,38.0,,6.0,12.0,56.0,9.0,56,O3,SEDANG
201402,2014-02-09,DKI4,46.0,,5.0,38.0,68.0,8.0,68,O3,SEDANG
201402,2014-02-10,DKI4,39.0,,6.0,24.0,80.0,17.0,80,O3,SEDANG
201402,2014-02-11,DKI4,55.0,,6.0,27.0,75.0,16.0,75,O3,SEDANG
201401,2014-01-20,DKI2,33.0,,,21.0,47.0,13.0,47,O3,BAIK
201401,2014-01-21,DKI2,21.0,,,10.0,45.0,13.0,45,O3,BAIK
201401,2014-01-22,DKI2,32.0,,1.0,23.0,50.0,21.0,50,O3,BAIK
201401,2014-01-23,DKI2,29.0,,,15.0,45.0,13.0,45,O3,BAIK
201401,2014-01-24,DKI2,48.0,,1.0,30.0,44.0,17.0,48,PM10,BAIK
201401,2014-01-25,DKI2,41.0,,2.0,13.0,44.0,13.0,44,O3,BAIK
201401,2014-01-26,DKI2,53.0,,3.0,21.0,55.0,14.0,55,O3,SEDANG
201401,2014-01-27,DKI2,36.0,,1.0,14.0,48.0,12.0,48,O3,BAIK
201401,2014-01-28,DKI2,34.0,,1.0,13.0,49.0,10.0,49,O3,BAIK
201401,2014-01-29,DKI2,31.0,,,11.0,45.0,11.0,45,O3,BAIK
201401,2014-01-30,DKI2,32.0,,1.0,8.0,44.0,9.0,44,O3,BAIK
201401,2014-01-31,DKI2,36.0,,1.0,8.0,42.0,9.0,42,O3,BAIK
201401,2014-01-01,DKI3,54.0,,6.0,56.0,41.0,,56,CO,SEDANG
201401,2014-01-02,DKI3,19.0,,7.0,23.0,64.0,,64,O3,SEDANG
201401,2014-01-03,DKI3,23.0,,7.0,34.0,76.0,,76,O3,SEDANG
201401,2014-01-04,DKI3,23.0,,6.0,36.0,57.0,,57,O3,SEDANG
201401,2014-01-05,DKI3,16.0,,6.0,13.0,21.0,,21,O3,BAIK
201401,2014-01-06,DKI3,15.0,,5.0,7.0,17.0,,17,O3,BAIK
201401,2014-01-07,DKI3,23.0,,6.0,11.0,39.0,,39,O3,BAIK
201401,2014-01-08,DKI3,27.0,,6.0,30.0,40.0,,40,O3,BAIK
201401,2014-01-09,DKI3,19.0,,6.0,39.0,33.0,,39,CO,BAIK
201401,2014-01-10,DKI3,17.0,,6.0,13.0,39.0,,39,O3,BAIK
201402,2014-02-12,DKI3,40.0,,7.0,42.0,55.0,5.0,55,O3,SEDANG
201401,2014-01-11,DKI3,17.0,,7.0,15.0,66.0,,66,O3,SEDANG
201401,2014-01-12,DKI3,16.0,,5.0,25.0,51.0,4.0,51,O3,SEDANG
201401,2014-01-13,DKI3,13.0,,7.0,23.0,42.0,,42,O3,BAIK
201401,2014-01-14,DKI3,17.0,,7.0,19.0,45.0,,45,O3,BAIK
201401,2014-01-15,DKI3,21.0,,6.0,20.0,40.0,,40,O3,BAIK
201401,2014-01-16,DKI3,17.0,,6.0,27.0,40.0,,40,O3,BAIK
201401,2014-01-17,DKI3,25.0,,6.0,20.0,42.0,,42,O3,BAIK
201401,2014-01-18,DKI3,16.0,,6.0,21.0,42.0,,42,O3,BAIK
201401,2014-01-19,DKI3,,,6.0,21.0,41.0,,41,O3,BAIK
201401,2014-01-20,DKI3,,,6.0,24.0,42.0,,42,O3,BAIK
201401,2014-01-21,DKI3,,,6.0,13.0,39.0,,39,O3,BAIK
201401,2014-01-22,DKI3,,,7.0,14.0,41.0,,41,O3,BAIK
